Collision Year,Collision Date & Time,Location Type,Location Description,Traffic Control,Pedestrians Involved,Vehicles Involved,Cyclists Involved,Minor Injuries,Major Injuries,Fatalities,Property Damage Only
2021,2021-09-19 17:08,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,3,0,0,3,0,N
2021,2021-09-20 15:37,Intersection,118 Ave & 82 St NW,Stop Sign,0,2,0,0,0,0,Y
2021,2021-09-21 06:39,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,0,4,0,0,0,0,Y
2021,2021-09-21 12:00,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,1,0,1,0,0,N
2021,2021-09-21 17:35,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,3,0,0,0,0,Y
2021,2021-09-23 11:33,Intersection,137 Ave & 97 St NW,Traffic Signal,0,3,0,0,0,0,Y
2021,2021-09-23 22:17,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,3,0,0,0,0,Y
2021,2021-09-25 05:49,Intersection,Jasper Ave & 124 St NW,Stop Sign,0,3,0,0,0,0,Y
2021,2021-09-25 15:43,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,4,0,0,0,0,Y
2021,2021-09-25 16:41,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,1,3,0,1,0,0,N
2021,2021-09-25 23:48,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,1,3,1,1,0,0,N
2021,2021-09-26 13:04,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,2,0,0,0,0,Y
2021,2021-09-27 05:24,Intersection,34 Ave & 91 St NW,Yield Sign,0,4,0,2,0,0,N
2021,2021-09-28 20:15,Intersection,Anthony Henday Dr & 66 St NW,No Control,0,2,1,0,0,0,Y
2021,2021-10-01 19:17,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,1,2,0,0,0,0,Y
2021,2021-10-03 18:01,Midblock,Fort Rd NW between 118 Ave & 137 Ave,School Zone,1,3,0,2,0,0,N
2021,2021-10-04 16:48,Intersection,107 Ave & 156 St NW,Traffic Signal,2,2,0,0,0,0,Y
2021,2021-10-05 20:42,Midblock,Stony Plain Rd NW between 149 St & 163 St,School Zone,0,2,0,0,0,0,Y
2021,2021-10-05 22:20,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-10-06 14:11,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,3,0,0,0,0,Y
2021,2021-10-07 11:53,Intersection,23 Ave & 91 St NW,Traffic Signal,1,2,0,0,2,0,N
2021,2021-10-07 13:20,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,2,1,1,0,0,N
2021,2021-10-08 08:22,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,3,1,0,0,0,Y
2021,2021-10-08 16:05,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,1,0,0,N
2021,2021-10-08 23:10,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
2021,2021-10-09 17:42,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,2,1,0,2,1,N
2021,2021-10-09 21:16,Intersection,23 Ave & 91 St NW,No Control,0,3,0,1,0,0,N
2021,2021-10-10 05:41,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,5,0,3,0,0,N
2021,2021-10-10 17:09,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,2,3,1,0,0,0,Y
2021,2021-10-10 17:14,Intersection,137 Ave & 97 St NW,Traffic Signal,0,1,1,0,0,0,Y
2021,2021-10-12 16:08,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,1,0,2,0,0,N
2021,2021-10-12 18:21,Intersection,107 Ave & 156 St NW,Stop Sign,0,4,0,2,0,0,N
2021,2021-10-12 21:00,Intersection,Manning Dr & 137 Ave NW,No Control,1,3,0,0,0,0,Y
2021,2021-10-13 06:21,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,2,0,3,2,2,N
2021,2021-10-13 08:53,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,2,1,0,0,0,Y
2021,2021-10-13 17:07,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,4,2,0,0,0,Y
2021,2021-10-14 06:43,Intersection,Terwillegar Dr & 23 Ave SW,Stop Sign,0,2,1,0,0,0,Y
2021,2021-10-14 08:27,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-10-14 08:34,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,School Zone,0,3,0,1,0,0,N
2021,2021-10-14 15:34,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,3,0,2,0,0,N
2021,2021-10-16 12:43,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,1,2,1,0,0,0,Y
2021,2021-10-17 14:43,Intersection,Jasper Ave & 124 St NW,Yield Sign,2,2,0,0,0,0,Y
2021,2021-10-18 13:38,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,2,1,1,0,0,N
2021,2021-10-20 13:57,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,3,0,0,0,0,Y
2021,2021-10-21 07:51,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,0,2,1,3,0,0,N
2021,2021-10-21 14:07,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,3,0,0,0,0,Y
2021,2021-10-21 21:06,Intersection,137 Ave & 97 St NW,Traffic Signal,1,5,0,0,0,0,Y
2021,2021-10-23 14:02,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2021,2021-10-23 19:55,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,1,1,0,1,0,N
2021,2021-10-23 21:31,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-10-25 08:43,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,3,0,0,0,0,Y
2021,2021-10-25 14:17,Intersection,34 Ave & 91 St NW,Yield Sign,0,2,1,1,0,0,N
2021,2021-10-25 21:31,Intersection,23 Ave & 91 St NW,Stop Sign,0,4,0,3,0,0,N
2021,2021-10-26 13:58,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,4,0,1,0,0,N
2021,2021-10-27 19:52,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,3,0,0,0,0,Y
2021,2021-10-27 23:49,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,2,3,1,0,0,1,N
2021,2021-10-28 06:53,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,2,3,0,0,2,1,N
2021,2021-10-28 08:33,Intersection,Gateway Blvd & 23 Ave NW,No Control,0,2,1,2,3,0,N
2021,2021-10-28 11:41,Intersection,Whitemud Dr & 170 St NW,Yield Sign,0,2,1,0,0,0,Y
2021,2021-11-01 22:29,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,5,0,0,0,0,Y
2021,2021-11-03 03:34,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,1,3,0,0,1,0,N
2021,2021-11-03 07:29,Intersection,Stony Plain Rd & 149 St NW,No Control,0,2,0,0,1,0,N
2021,2021-11-03 23:55,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,1,2,0,0,0,Y
2021,2021-11-05 17:13,Midblock,170 St NW between Whitemud Dr & Jasper Ave,School Zone,0,3,0,0,0,0,Y
2021,2021-11-07 16:13,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,0,3,2,0,0,0,Y
2021,2021-11-08 19:29,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-11-10 14:49,Intersection,107 Ave & 156 St NW,No Control,0,3,0,0,0,0,Y
2021,2021-11-10 15:29,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-11-10 17:15,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,3,0,2,0,0,N
2021,2021-11-11 08:50,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,2,1,2,0,0,N
2021,2021-11-12 10:48,Intersection,137 Ave & 97 St NW,No Control,0,2,0,0,0,0,Y
2021,2021-11-12 12:43,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,2,0,1,0,0,N
2021,2021-11-13 16:10,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,1,0,0,0,0,Y
2021,2021-11-15 22:32,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,1,3,0,3,0,0,N
2021,2021-11-16 10:40,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-11-17 15:08,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,0,0,0,0,Y
2021,2021-11-18 15:32,Intersection,23 Ave & 91 St NW,Yield Sign,0,3,0,0,0,0,Y
2021,2021-11-18 16:12,Intersection,Whitemud Dr & 170 St NW,Yield Sign,0,3,0,0,0,0,Y
2021,2021-11-19 08:30,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,2,1,0,0,0,Y
2021,2021-11-19 11:07,Intersection,Yellowhead Trail & 97 St NW,Yield Sign,0,2,0,0,0,0,Y
2021,2021-11-19 11:55,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,0,1,1,0,0,0,Y
2021,2021-11-20 19:15,Midblock,Stony Plain Rd NW between 149 St & 163 St,No Control,1,2,0,1,0,0,N
2021,2021-11-22 10:30,Intersection,137 Ave & 97 St NW,Traffic Signal,0,1,0,0,0,0,Y
2021,2021-11-22 13:49,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,1,3,0,0,0,0,Y
2021,2021-11-22 14:14,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-11-22 17:22,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,1,2,0,0,0,0,Y
2021,2021-11-23 06:45,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,1,2,1,0,1,0,N
2021,2021-11-23 16:33,Intersection,Yellowhead Trail & 97 St NW,Stop Sign,0,2,0,0,0,0,Y
2021,2021-11-23 20:31,Intersection,Jasper Ave & 124 St NW,Stop Sign,2,2,0,0,0,0,Y
2021,2021-11-24 07:38,Intersection,Manning Dr & 137 Ave NW,Stop Sign,0,2,0,0,0,0,Y
2021,2021-11-24 16:51,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,0,4,1,0,0,0,Y
2021,2021-11-26 04:55,Intersection,Terwillegar Dr & 23 Ave SW,Traffic Signal,0,3,0,0,0,0,Y
2021,2021-11-26 19:15,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,2,3,0,2,0,0,N
2021,2021-11-27 14:42,Intersection,Fort Rd & 118 Ave NW,Stop Sign,0,4,0,2,0,0,N
2021,2021-11-27 14:46,Intersection,23 Ave & 91 St NW,Stop Sign,0,2,0,0,0,0,Y
2021,2021-11-27 16:00,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,3,0,4,0,0,N
2021,2021-11-27 18:50,Intersection,Jasper Ave & 109 St NW,Yield Sign,0,2,2,0,0,0,Y
2021,2021-11-27 18:54,Midblock,Fort Rd NW between 118 Ave & 137 Ave,Pedestrian Crosswalk Signal,0,3,0,0,0,0,Y
2021,2021-11-28 12:20,Intersection,Manning Dr & 137 Ave NW,Traffic Signal,1,3,0,4,2,1,N
2021,2021-11-28 17:35,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,2,1,1,0,0,N
2021,2021-12-01 08:20,Intersection,107 Ave & 156 St NW,Traffic Signal,0,3,0,0,0,0,Y
2021,2021-12-02 08:33,Intersection,107 Ave & 156 St NW,No Control,0,2,0,2,0,0,N
2021,2021-12-02 15:49,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-12-02 16:08,Intersection,Kingsway Ave & 109 St NW,No Control,0,3,0,0,0,0,Y
2021,2021-12-03 04:44,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-12-04 07:10,Midblock,Fort Rd NW between 118 Ave & 137 Ave,School Zone,0,2,0,0,0,0,Y
2021,2021-12-04 08:56,Intersection,Jasper Ave & 109 St NW,No Control,0,5,0,0,0,1,N
2021,2021-12-05 13:09,Intersection,137 Ave & 97 St NW,Traffic Signal,0,2,0,0,0,0,Y
2021,2021-12-06 13:28,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,2,3,0,0,0,0,Y
2021,2021-12-07 08:09,Midblock,Whitemud Dr NW between 91 St & 119 St,Pedestrian Crosswalk Signal,0,2,0,2,0,0,N
2021,2021-12-07 10:54,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,3,0,0,0,0,Y
2021,2021-12-07 12:01,Intersection,Jasper Ave & 124 St NW,Traffic Signal,0,2,2,3,0,0,N
2021,2021-12-07 20:48,Midblock,118 Ave NW between 82 St & 97 St,No Control,1,3,0,0,0,0,Y
2021,2021-12-08 08:00,Intersection,118 Ave & 82 St NW,No Control,1,3,1,0,0,0,Y
2021,2021-12-09 18:04,Midblock,82 Ave NW between Gateway Blvd & 109 St,Pedestrian Crosswalk Signal,0,4,2,1,0,0,N
2021,2021-12-10 09:15,Intersection,137 Ave & 97 St NW,Traffic Signal,0,1,0,0,1,0,N
2021,2021-12-13 21:08,Midblock,Stony Plain Rd NW between 149 St & 163 St,School Zone,0,2,0,2,0,0,N
2021,2021-12-14 14:38,Midblock,Fort Rd NW between 118 Ave & 137 Ave,Pedestrian Crosswalk Signal,0,1,0,1,0,0,N
2021,2021-12-14 17:42,Intersection,Jasper Ave & 124 St NW,Stop Sign,1,4,0,2,0,0,N
2021,2021-12-15 05:15,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,2,1,0,2,0,N
2021,2021-12-15 07:13,Intersection,107 Ave & 156 St NW,Yield Sign,1,4,1,0,0,0,Y
2021,2021-12-15 19:01,Intersection,23 Ave & 91 St NW,Stop Sign,0,2,1,1,0,0,N
2021,2021-12-16 16:05,Midblock,Anthony Henday Dr NW near 23 Ave,No Control,0,3,0,1,0,0,N
2021,2021-12-16 19:51,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,0,3,0,1,0,0,N
2021,2021-12-17 08:09,Intersection,Calgary Trail & 51 Ave NW,Stop Sign,0,5,0,3,0,0,N
2021,2021-12-17 09:36,Intersection,Fort Rd & 118 Ave NW,No Control,0,2,0,0,1,0,N
2021,2021-12-18 09:56,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,1,2,0,2,0,0,N
2021,2021-12-18 11:23,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,4,0,1,1,0,N
2021,2021-12-19 16:08,Midblock,Anthony Henday Dr NW near 23 Ave,School Zone,2,1,0,0,0,0,Y
2021,2021-12-21 15:00,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,0,3,0,0,N
2021,2021-12-22 17:34,Midblock,118 Ave NW between 82 St & 97 St,School Zone,0,2,0,2,0,0,N
2021,2021-12-24 12:11,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,1,2,0,0,0,1,N
2021,2021-12-25 02:07,Midblock,Stony Plain Rd NW between 149 St & 163 St,Pedestrian Crosswalk Signal,0,2,0,1,0,0,N
2021,2021-12-27 08:26,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,0,3,2,1,0,0,N
2021,2021-12-27 13:25,Intersection,Kingsway Ave & 109 St NW,Traffic Signal,0,3,1,0,0,0,Y
2021,2021-12-27 23:20,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,4,0,0,0,0,Y
2022,2022-01-01 07:30,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,3,2,0,0,0,0,Y
2022,2022-01-01 09:04,Midblock,Fort Rd NW between 118 Ave & 137 Ave,School Zone,1,4,0,2,0,0,N
2022,2022-01-01 17:43,Intersection,Stony Plain Rd & 149 St NW,Stop Sign,0,2,0,0,0,0,Y
2022,2022-01-01 21:12,Intersection,Gateway Blvd & 23 Ave NW,Stop Sign,0,3,0,0,3,0,N
2022,2022-01-02 07:25,Intersection,Anthony Henday Dr & 66 St NW,Stop Sign,0,2,0,0,1,1,N
2022,2022-01-03 20:09,Intersection,Gateway Blvd & 23 Ave NW,Yield Sign,0,3,0,1,2,1,N
2022,2022-01-04 08:43,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,2,5,0,2,0,1,N
2022,2022-01-05 02:36,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,1,3,0,0,0,0,Y
2022,2022-01-06 19:14,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,2,2,0,3,0,0,N
2022,2022-01-06 21:42,Intersection,34 Ave & 91 St NW,Traffic Signal,2,2,0,2,0,0,N
2022,2022-01-07 12:46,Midblock,Yellowhead Trail NW between 97 St & 82 St,Pedestrian Crosswalk Signal,0,2,0,1,0,0,N
2022,2022-01-07 15:30,Intersection,118 Ave & 82 St NW,Traffic Signal,0,3,0,0,0,0,Y
2022,2022-01-07 17:54,Intersection,Whyte Ave & 99 St NW,No Control,0,2,1,0,0,0,Y
2022,2022-01-11 16:44,Intersection,Whyte Ave & 99 St NW,Traffic Signal,0,3,0,0,0,0,Y
2022,2022-01-12 01:06,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,3,0,0,0,0,Y
2022,2022-01-12 21:42,Intersection,Fort Rd & 118 Ave NW,Yield Sign,0,2,0,2,0,0,N
2022,2022-01-13 12:56,Intersection,23 Ave & 91 St NW,No Control,1,2,0,2,0,0,N
2022,2022-01-14 08:45,Intersection,Whitemud Dr & 91 St NW,Yield Sign,0,1,0,0,0,0,Y
2022,2022-01-14 17:53,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,1,2,0,0,0,0,Y
2022,2022-01-15 07:54,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,5,0,1,0,0,N
2022,2022-01-15 14:24,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,2,2,0,0,0,0,Y
2022,2022-01-16 07:29,Midblock,Whitemud Dr NW between 91 St & 119 St,Pedestrian Crosswalk Signal,0,3,1,0,1,1,N
2022,2022-01-16 09:22,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,1,4,1,0,0,1,N
2022,2022-01-16 10:17,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,3,0,1,0,0,N
2022,2022-01-16 19:12,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,3,0,1,0,0,N
2022,2022-01-18 13:06,Intersection,118 Ave & 82 St NW,Traffic Signal,0,2,0,1,0,0,N
2022,2022-01-18 15:44,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,2,0,2,0,0,N
2022,2022-01-20 10:09,Intersection,Kingsway Ave & 109 St NW,Stop Sign,0,2,2,0,0,0,Y
2022,2022-01-20 20:52,Intersection,Gateway Blvd & 23 Ave NW,No Control,0,3,1,1,0,0,N
2022,2022-01-21 17:32,Midblock,Anthony Henday Dr NW near 23 Ave,Pedestrian Crosswalk Signal,1,1,0,1,0,2,N
2022,2022-01-21 18:20,Midblock,82 Ave NW between Gateway Blvd & 109 St,No Control,0,2,1,0,0,0,Y
2022,2022-01-22 08:14,Intersection,Fort Rd & 118 Ave NW,Traffic Signal,1,2,0,0,0,0,Y
2022,2022-01-22 09:57,Intersection,Gateway Blvd & 23 Ave NW,No Control,0,3,0,1,0,0,N
2022,2022-01-24 09:34,Intersection,Fort Rd & 118 Ave NW,Stop Sign,0,2,0,1,0,0,N
2022,2022-01-24 13:12,Intersection,34 Ave & 91 St NW,Traffic Signal,0,3,0,0,0,0,Y
2022,2022-01-25 14:37,Intersection,34 Ave & 91 St NW,Stop Sign,0,3,0,2,0,0,N
2022,2022-01-25 16:04,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,0,2,0,3,0,1,N
2022,2022-01-25 23:19,Intersection,Calgary Trail & 51 Ave NW,Yield Sign,2,2,1,1,0,0,N
2022,2022-01-26 10:52,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,1,3,0,1,0,0,N
2022,2022-01-26 16:15,Intersection,Anthony Henday Dr & 66 St NW,Yield Sign,0,3,0,0,0,0,Y
2022,2022-01-27 09:48,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,No Control,1,3,0,0,0,0,Y
2022,2022-01-27 21:07,Midblock,Whitemud Dr NW between 91 St & 119 St,No Control,0,2,0,0,2,1,N
2022,2022-01-28 17:51,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,3,0,0,0,0,Y
2022,2022-01-28 18:07,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,3,0,0,0,0,Y
2022,2022-02-01 01:09,Midblock,Groat Rd NW between River Valley Rd & 107 Ave,Pedestrian Crosswalk Signal,0,4,0,0,0,0,Y
2022,2022-02-01 12:20,Intersection,Whitemud Dr & 170 St NW,Stop Sign,0,3,0,0,0,0,Y
2022,2022-02-01 14:14,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,0,1,0,1,0,0,N
2022,2022-02-01 16:02,Intersection,Manning Dr & 137 Ave NW,No Control,1,2,0,1,0,0,N
2022,2022-02-02 15:34,Intersection,Calgary Trail & 51 Ave NW,Traffic Signal,0,2,0,0,0,0,Y
2022,2022-02-03 14:42,Midblock,170 St NW between Whitemud Dr & Jasper Ave,Pedestrian Crosswalk Signal,1,2,0,0,2,1,N
2022,2022-02-05 18:32,Intersection,107 Ave & 156 St NW,Traffic Signal,0,2,0,0,0,0,Y
2022,2022-02-06 22:19,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,0,3,0,2,0,0,N
2022,2022-02-07 16:14,Intersection,Gateway Blvd & 23 Ave NW,Traffic Signal,0,3,0,0,0,0,Y
2022,2022-02-07 17:46,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,1,3,0,2,0,0,N
2022,2022-02-07 18:07,Intersection,Jasper Ave & 109 St NW,No Control,1,2,0,1,0,0,N
2022,2022-02-08 15:25,Intersection,Yellowhead Trail & 97 St NW,Stop Sign,2,1,0,1,0,0,N
2022,2022-02-09 05:17,Midblock,Yellowhead Trail NW between 97 St & 82 St,School Zone,0,3,1,0,0,0,Y
2022,2022-02-09 09:37,Intersection,Jasper Ave & 109 St NW,No Control,0,2,2,2,0,0,N
2022,2022-02-09 19:35,Intersection,107 Ave & 156 St NW,Yield Sign,0,3,0,2,0,0,N
2022,2022-02-09 21:53,Intersection,Calgary Trail & 51 Ave NW,Yield Sign,1,2,0,2,0,0,N
2022,2022-02-10 15:43,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,3,2,0,0,0,Y
2022,2022-02-12 18:43,Intersection,Whitemud Dr & 91 St NW,No Control,1,2,0,3,0,0,N
2022,2022-02-13 12:06,Intersection,137 Ave & 97 St NW,Stop Sign,1,2,0,1,0,0,N
2022,2022-02-13 14:51,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,0,5,0,0,0,0,Y
2022,2022-02-15 17:10,Intersection,Kingsway Ave & 109 St NW,Yield Sign,1,2,0,1,0,0,N
2022,2022-02-17 07:55,Midblock,170 St NW between Whitemud Dr & Jasper Ave,School Zone,2,3,0,0,1,1,N
2022,2022-02-17 17:04,Intersection,Groat Rd & Valleyview Dr NW,Stop Sign,0,2,0,0,0,0,Y
2022,2022-02-17 22:10,Intersection,Whitemud Dr & 91 St NW,Stop Sign,0,2,1,0,0,0,Y
2022,2022-02-18 01:00,Intersection,Jasper Ave & 124 St NW,No Control,1,4,2,0,0,0,Y
2022,2022-02-18 10:59,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,3,0,0,0,0,Y
2022,2022-02-18 16:35,Intersection,107 Ave & 156 St NW,Traffic Signal,0,4,0,0,0,0,Y
2022,2022-02-18 17:45,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,1,5,0,0,2,0,N
2022,2022-02-20 06:16,Intersection,Yellowhead Trail & 97 St NW,Stop Sign,1,3,0,2,0,0,N
2022,2022-02-20 13:15,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,0,0,0,0,Y
2022,2022-02-21 09:26,Midblock,Fort Rd NW between 118 Ave & 137 Ave,No Control,1,2,0,0,0,0,Y
2022,2022-02-21 18:53,Intersection,118 Ave & 82 St NW,Traffic Signal,1,4,0,2,0,0,N
2022,2022-02-22 13:32,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,1,2,0,0,0,0,Y
2022,2022-02-23 15:54,Intersection,Whitemud Dr & 170 St NW,No Control,0,2,0,2,0,0,N
2022,2022-02-24 20:50,Intersection,Terwillegar Dr & 23 Ave SW,Yield Sign,0,2,0,0,0,0,Y
2022,2022-02-25 11:46,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,0,2,0,1,0,0,N
2022,2022-02-26 10:25,Midblock,Yellowhead Trail NW between 97 St & 82 St,No Control,1,2,0,2,0,0,N
2022,2022-02-26 12:28,Midblock,118 Ave NW between 82 St & 97 St,No Control,0,2,0,1,0,0,N
2022,2022-02-26 19:28,Intersection,Kingsway Ave & 109 St NW,Stop Sign,1,2,2,0,0,0,Y
2022,2022-02-27 16:24,Intersection,Groat Rd & Valleyview Dr NW,Traffic Signal,0,1,0,0,0,0,Y
2022,2022-02-27 16:27,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,2,1,0,0,0,Y
2022,2022-02-28 21:46,Intersection,118 Ave & 82 St NW,Yield Sign,0,2,1,0,0,0,Y
2022,2022-03-02 10:58,Midblock,118 Ave NW between 82 St & 97 St,Pedestrian Crosswalk Signal,0,4,0,2,0,0,N
2022,2022-03-02 14:15,Intersection,Jasper Ave & 109 St NW,Stop Sign,0,1,0,0,0,0,Y
2022,2022-03-02 15:42,Intersection,118 Ave & 82 St NW,Traffic Signal,0,2,0,0,0,0,Y
2022,2022-03-03 19:05,Intersection,Yellowhead Trail & 97 St NW,Traffic Signal,1,2,0,1,0,0,N
2022,2022-03-03 19:57,Midblock,170 St NW between Whitemud Dr & Jasper Ave,School Zone,0,3,0,0,0,0,Y
2022,2022-03-04 06:52,Midblock,170 St NW between Whitemud Dr & Jasper Ave,No Control,1,3,0,0,0,0,Y
2022,2022-03-04 08:11,Intersection,Yellowhead Trail & 97 St NW,No Control,0,3,0,0,0,0,Y
2022,2022-03-04 13:29,Intersection,137 Ave & 97 St NW,Yield Sign,1,3,0,0,0,0,Y
2022,2022-03-04 14:51,Intersection,Manning Dr & 137 Ave NW,Stop Sign,1,1,0,2,0,0,N
2022,2022-03-04 19:11,Intersection,Stony Plain Rd & 149 St NW,Traffic Signal,0,2,1,0,0,0,Y
2022,2022-03-05 00:59,Intersection,Whitemud Dr & 91 St NW,Traffic Signal,0,3,1,0,1,0,N
2022,2022-03-05 03:22,Midblock,Whitemud Dr NW between 91 St & 119 St,School Zone,0,1,0,4,0,0,N
2022,2022-03-05 13:31,Midblock,Calgary Trail NW between 51 Ave & 34 Ave,No Control,0,3,0,2,0,0,N
2022,2022-03-08 12:54,Intersection,Manning Dr & 137 Ave NW,No Control,1,1,0,1,0,0,N
2022,2022-03-08 19:33,Intersection,137 Ave & 97 St NW,Traffic Signal,0,1,0,0,0,0,Y
2022,2022-03-09 17:45,Intersection,Jasper Ave & 109 St NW,Traffic Signal,0,2,1,0,0,0,Y
2022,2022-03-10 18:44,Intersection,Whitemud Dr & 170 St NW,Traffic Signal,0,4,0,0,0,0,Y
